Episodes Completed,   Mean Total Reward,      Mean Moving Average
11500 	 0.000000 	 0.000000 
12000 	 0.000000 	 0.000000 
12500 	 0.000000 	 0.000000 
13000 	 0.000000 	 0.000000 
13500 	 0.000000 	 0.000000 
14000 	 0.000000 	 0.000000 
14500 	 0.000000 	 0.000000 
15000 	 0.000000 	 0.000000 
15500 	 0.000000 	 0.000000 
16000 	 0.000000 	 0.000000 
16500 	 0.000000 	 0.000000 
17000 	 0.000000 	 0.000000 
17500 	 0.000000 	 0.000000 
18000 	 0.000000 	 0.000000 
18500 	 0.000000 	 0.000000 
19000 	 0.000000 	 0.000000 
19500 	 0.000000 	 0.000000 
20000 	 0.000000 	 0.000000 
20500 	 0.000000 	 0.000000 
21000 	 0.000000 	 0.000000 
21500 	 0.000000 	 0.000000 
22000 	 0.000000 	 0.000000 
22500 	 0.000000 	 0.000000 
23000 	 0.000000 	 0.000000 
23500 	 0.000000 	 0.000000 
24000 	 0.000000 	 0.000000 
24500 	 0.000000 	 0.000000 
25000 	 0.000000 	 0.000000 
25500 	 0.000000 	 0.000000 
26000 	 0.000000 	 0.000000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
500 	 0.000000 	 0.000000 
1000 	 0.000000 	 0.000000 
1500 	 0.000000 	 0.000000 
2000 	 0.000000 	 0.000000 
2500 	 0.002000 	 0.010000 
3000 	 0.002000 	 0.000000 
3500 	 0.064571 	 0.900000 
4000 	 0.168500 	 0.870000 
4500 	 0.251111 	 0.920000 
5000 	 0.320600 	 0.950000 
Episodes Completed,   Mean Total Reward,      Mean Moving Average
0 	 0.000000 	 0.000000 
500 	 0.000000 	 0.000000 
1000 	 0.000000 	 0.000000 
1500 	 0.000000 	 0.000000 
2000 	 0.000000 	 0.000000 
2500 	 0.000000 	 0.000000 
3000 	 0.000000 	 0.000000 
3500 	 0.000000 	 0.000000 
4000 	 0.000000 	 0.000000 
4500 	 0.000000 	 0.000000 
5000 	 0.000000 	 0.000000 
5500 	 0.000000 	 0.000000 
6000 	 0.000000 	 0.000000 
6500 	 0.000000 	 0.000000 
7000 	 0.000000 	 0.000000 
7500 	 0.000000 	 0.000000 
8000 	 0.000000 	 0.000000 
8500 	 0.000000 	 0.000000 
9000 	 0.000000 	 0.000000 
9500 	 0.000000 	 0.000000 
10000 	 0.000000 	 0.000000 
10500 	 0.000000 	 0.000000 
11000 	 0.000000 	 0.000000 
11500 	 0.000000 	 0.000000 
12000 	 0.000000 	 0.000000 
12500 	 0.000000 	 0.000000 
13000 	 0.000000 	 0.000000 
13500 	 0.000000 	 0.000000 
14000 	 0.000000 	 0.000000 
14500 	 0.000000 	 0.000000 
15000 	 0.000000 	 0.000000 
15500 	 0.000000 	 0.000000 
16000 	 0.000000 	 0.000000 
16500 	 0.000000 	 0.000000 
17000 	 0.000000 	 0.000000 
17500 	 0.000000 	 0.000000 
18000 	 0.000000 	 0.000000 
18500 	 0.000000 	 0.000000 
19000 	 0.000000 	 0.000000 
19500 	 0.000000 	 0.000000 
20000 	 0.000000 	 0.000000 
20500 	 0.000000 	 0.000000 
21000 	 0.000000 	 0.000000 
21500 	 0.000000 	 0.000000 
22000 	 0.000000 	 0.000000 
22500 	 0.000000 	 0.000000 
23000 	 0.000000 	 0.000000 
23500 	 0.000000 	 0.000000 
24000 	 0.000000 	 0.000000 
24500 	 0.000000 	 0.000000 
25000 	 0.000000 	 0.000000 
25500 	 0.000000 	 0.000000 
26000 	 0.000000 	 0.000000 
26500 	 0.000000 	 0.000000 
27000 	 0.000000 	 0.000000 
27500 	 0.000000 	 0.000000 
28000 	 0.000000 	 0.000000 
28500 	 0.000000 	 0.000000 
29000 	 0.000000 	 0.000000 
29500 	 0.000000 	 0.000000 
30000 	 0.000000 	 0.000000 
30500 	 0.000000 	 0.000000 
31000 	 0.000000 	 0.000000 
31500 	 0.000000 	 0.000000 
32000 	 0.000000 	 0.000000 
32500 	 0.000000 	 0.000000 
33000 	 0.000000 	 0.000000 
33500 	 0.000000 	 0.000000 
34000 	 0.000000 	 0.000000 
34500 	 0.000000 	 0.000000 
35000 	 0.000000 	 0.000000 
35500 	 0.000000 	 0.000000 
36000 	 0.000000 	 0.000000 
36500 	 0.000000 	 0.000000 
37000 	 0.000000 	 0.000000 
37500 	 0.000000 	 0.000000 
38000 	 0.000000 	 0.000000 
38500 	 0.000000 	 0.000000 
39000 	 0.000000 	 0.000000 
